item_id,prod_info,category,itemID_new,category_num
5300844,诚 购 眼镜   美国 宝丽来   男款 合金 驾驶 休闲   偏光太阳镜 墨镜   7786 ,25-6840,5051,55
5302105,添香 防辐射 服 孕妇装 正品 秋装 孕妇装   抗氧化 银纤维 孕妇裙 ITB 300 ,16-2938,5052,17
5302594,韩国 EXR 正品 秋冬 女 新款 修身 休闲运动长裤 瑜伽裤 专柜 价 730 ,36-1047,5053,121
5303597,仟 庭 家   鞋柜 翻斗 安迪 双门鞋柜 大 容量 正品 隔断 鞋柜 Q 特价包邮 XG 1212 ,54-7309,5054,188
5306366,薇可 2013 秋装 新款   亮片 荷叶边 蝙蝠 袖 粗针 麻花 宽松 针织毛衣 ,10-5795,5055,2
5310194,【 逸 红颜 】 春 韵 花影   重 磅 真丝   2013 新款 夏装   时尚 改良旗袍   QD 129 ,10-3448,5056,0
5310820,【 三环 】 正品   2013 款 室内 机械 房门 锁具 5058 锁体 分体 金银花 系列 ,21-1233,5057,28
5311336,『 欢喜 臻 享 』 【 克莉丝汀 】   christine   松露 馨 月 中秋月饼 实物 ,83-423,5058,280
5313706,卫柳缘   上品   翡翠玉 珠子 散珠 a 货   缅甸 天然 翡翠 三彩 散珠 批发   7 mm ,4-5532,5059,139
5313797,LUVIZ   2013 秋冬新品   通勤 淑女 韩版 荷叶边 拉链 修身小西装 外套   9358 ,10-4371,5060,1
5315631,sea   to   sky 2013 秋季 新款 明亮 高调 规则 几何 图案 长袖毛衫 3 II 537 C138 ,10-5795,5061,2
5318862,舜天 SAINTY 2013 秋装 新款 欧美风 阔腿裤 立体 剪裁 西裤 通勤 中腰 女 长裤 ,10-6129,5062,3
5319437,奇 露 金 萃 活肤 加倍 高度 保湿霜 女   美白 强效 补水面霜 滋润 正品特价 ,50-4655,5063,163
5319809,金苑 2013 秋季 新款 女装 泡泡袖 蕾丝 钩花 修身针织衫 套头 打底衫 F 33106 ,10-5795,5064,2
5320148,顺丰   JBL   j 33 入耳式耳机   j 33 i   IPHONE   mp3 重低音 耳塞 线控 带 麦克风 ,85-2187,5065,304
5321327,正品 925 银   假一赔十   DIY 手工水晶 配件 批发   泰银 六 字 真言 隔片 配饰 ,4-5532,5066,139
5321562,秒杀 ！ CARA 喀 啦 女装 白 紫 两 色 修身 夏季 薄款针织衫 K02 PKR 0008 ,10-5795,5067,2
5323117,Sony / 索尼   DR - EX 13 DPV   电脑耳机   入耳式耳机 带 麦   正品   特价 ,85-2187,5068,304
5323671,【 7月 团 】 自然之宝   DHA   软胶囊   美国原装进口   官方 正品包邮 ,24-2083,5069,49
5324065,包邮 品胜 G808 三星 G800   L870 L 878 / S 5230 / S 5233 / U940 / U 948 电池 + 座充 ,39-1630,5070,128
5325885,断码 小林川子   男童 羊皮 反绒 童鞋   宝宝鞋   防滑单鞋   男童鞋 皮鞋 ,33-3525,5071,86
5325941,特惠   奥尼 散步 机 S800 便携式 彩屏 插 卡 小 音箱   老人 收音机 报时 ,39-3236,5072,131
5326448,春装 2013 新款 女装上衣 时尚 韩版 针织 镂空 两件套针织衫 双层领 打底衫 ,10-5795,5073,2
5326909,秋冬 女 裤子 弹力 大码 显 瘦 韩版 西装裤 哈伦 裤 OL 长裤 职业 商务正装 西裤 ,10-6129,5074,3
5327220,摄影器材   BOLING 柏灵 数码 领航 BL - 300 W 闪光灯 单 灯带 引 闪 ,39-3076,5075,130
5327309,魅 莎   肚皮舞 套装   练习 套装   夏季必备   肚皮舞 服饰   表演服 套装 ,74-6610,5076,250
5328243,紫草 马鞭草 美颜 皂   手工皂 洁面皂 精油皂 洗脸皂 祛痘 收缩 毛孔 ,26-6213,5077,58
5331140,Ms .   Young   秋装新品 羊毛 针织 短款开衫   韩版 V领毛衣 外套 百搭 显 瘦 ,10-5795,5078,2
5331455,ROCK 安恒   室内门锁 / 欧式 进口 304 不锈钢 木门 锁具 / 分体 执手 房门 把手 ,21-1233,5079,28
5333315,包邮   乐果 Q 82 音箱 钛金 天线 收 音王 收音机 插 卡 U盘 迷你 便携 小 音响 ,39-3236,5080,131
5335201,暴龙 2013 新款 女士太阳镜   正品 潮人 户外 开车 优雅 简约 墨镜 BL 2227 ,25-6840,5081,55
5335220,奥芙   s990 纯银   宝宝   银手镯   银饰   儿童   铃铛 镯子   民族风   婴儿 礼物 ,4-4578,5082,138
5335696,迪尔 绒 莎   新款 女装 春装 韩版 长袖 圆领开衫 女   针织衫 外套   空调 衫 ,10-5795,5083,2
5337997,E . artor / 咿 尔 特   呛 口 小辣椒 墨镜   女   明星款   2013 时尚 黑框 太阳眼镜 ,25-6840,5084,55
5340796,【 现货 当天 发 】   史玉柱 自述 : 我 的 营销 心得   史玉柱   同 心 ,35-4413,5085,109
5342858,【 三环 】 正品 时尚 室内锁 房门锁   分体 门 锁具 系列   [ 保 用 十年 ] ,21-1233,5086,28
5345803,如意 风   2013 新款 秋装 中袖 改良旗袍   改良 中式 时尚 正品 旗袍裙   3097 ,10-3448,5087,0
5346241,卖 完       修身 女士 纯棉 套头针织衫 女 大码 YLS 7041 ,10-5795,5088,2
5347416,Vatti / 华帝   i 11001 + i 10012 B   侧吸抽油烟机 燃气灶 套餐 嵌入式 双 灶具 ,23-6058,5089,46
5347720,买 2 送 1 LDH 雷 遁 AC 橡胶 型 汽车底盘 装甲 地盘 胶 防锈漆 隔音 装甲 胶 正品 ,84-3533,5090,288
5348813,松树林   五星级 酒店 羽绒被 90% 白 鸭绒被子 被芯 冬被 特价 加厚 被褥 正品 ,78-141,5091,268
5352405,珺 韵 2013 新款 旗袍裙 夏装 时尚 改良 夏 复古 女士旗袍 夏款 短款 改良旗袍 ,10-3448,5092,0
5353160,桑扶兰   塑身 拉链 性感 蕾丝 美体腰封   专柜正品 KF 703 ,5-5628,5093,161
5354110,【 逸 红颜 】 春晓   2013 新款 改良旗袍裙   改良 时尚 短款 复古旗袍 夏装 ,10-3448,5094,0
5354452,秀 观 唐 花 娇 魅 古典 中 长袖 重 磅 真丝旗袍   高档 改良 时尚 旗袍裙 ,10-3448,5095,0
5355545,ORIGIN 安瑞井 水墨 印花针织衫 原创 设计 品牌 初秋 针织开衫 女装 10S 127 ,10-5795,5096,2
5358127,lovo 罗莱家纺 出品   床上用品   被芯   冬被   W - 提花 大豆纤维被   正品 ,78-141,5097,268
5360254,一屋窑 玻璃茶具   耐高温玻璃壶   有 过滤芯   花茶壶   FH - 014 J 单 壶 900 ML ,67-3195,5098,224
5360486,美的 烟机灶具 套装 DJ 03 + Q 636   油烟机燃气灶 套餐   抽油烟机 套装   包邮 ,23-6058,5099,46
5360883,【 固特 GUTE 】 镇 店 门锁 套餐   不锈钢 室内门锁 + 合页 + 门吸 组合 ,21-1233,5100,28
5361678,玖姿 官方 旗舰店 JUZUI 套头 中长 羊毛衫 七分袖 女装 专柜正品 2013 秋款 ,10-5795,5101,2
5361763,凤凰 色 13 秋装 新款 森 女 系 女装上衣 圆领 长袖短外套 加厚开衫 ,10-4371,5102,1
5363530,尤米斯 欧美 秋季 新款 七分袖 立体花 毛衣 开衫   个性 小衫 ,10-5795,5103,2
5367695,丸美 高机能 激白 浓缩 精华 20 ML   美白 嫩肤 精华液   正品   化妆品   专卖 ,50-3326,5104,162
5368290,kaiser 凯撒 正品 LUSEFA 韩版 修身 显 瘦 短外套 职场 中袖 小西装 春夏 新品 ,10-4371,5105,1
5368955,ELLE   女装 2013 秋装 新款 专柜正品 修身 大码 短款 短外套   女 春秋款外套 ,10-4371,5106,1
5369297,百银   S990 足银 纯银   压花 手镯   银镯子   富贵 牡丹   花开富贵   正品特价 ,4-4578,5107,138
5370420,新娘 结婚旗袍 婚纱   红色 短款礼服   中式 改良 敬酒服   夏装 复古 旗袍裙 ,10-3448,5108,0
5371814,正品   kappa 卡帕 背靠背   2012 冬装 新款 运动羽绒服   女 外套   K 0262 YY08 ,36-2558,5109,122
5373248,臻 唯   佛 佑 好运 108 颗 佛珠 手串   开光   白砗磲 念珠 手链   可 做 车挂 ,4-1760,5110,137
5374858,彪马 PUMA 男装马甲 新款 法拉利 经典 系列 正品 运动服 名鞋 库 56480901 ,36-4913,5111,123
5375224,earthmusic 春季 新款 森 女 复古 显 瘦 条纹 蕾丝 拼接针织衫 14131 C 31040 ,10-5795,5112,2
5377043,漫 初 2013 新款 蕾丝亮片 短旗袍   新娘 改良 敬酒 红色 蕾丝 修身旗袍 ,10-3448,5113,0
5377051,力源 居   保 健康 平安 祛病   龙纹 玉玺 天然翡翠手链   男女 情侣 手珠 ,4-1760,5114,137
5378029,OYJ 实木 欧式 隔断柜   玄关柜 厅柜   双面 酒柜 美式 隔间 厅柜 实木间厅柜 ,54-5632,5115,185
5378937,新款 旗袍 新娘 结婚礼服 复古 时尚 夏   短款 红色 敬酒服 旗袍裙     旗袍 ,10-3448,5116,0
5379804,原 墅 正品 斯琴 风格 YB 131050 新品 女装 百搭 宽松 休闲 长袖 套头针织衫 ,10-5795,5117,2
5382968,欧润哲   脏衣服 收纳桶 筐篮   大号 金属 铁皮 食品 杂物 储存 储物 收纳箱子 ,6-7629,5118,199
5383477,雪歌 / XG 2013 春夏 新品 深 米 优雅 简约 通勤 双排扣短外套 XG 72006 A 261 ,10-4371,5119,1
5383670,盛唐 和风 耐 擦洗 榻榻米 顶 纸 木纹 环保墙纸   和室 背景壁纸 顶 纸 9605 # ,54-6372,5120,186
5384543,斯尔丽   瑟 俪   夏 新款 条纹 醋纤 蝙蝠 袖 宽松针织衫   2B 638 ,10-5795,5121,2
5386833,简 狐   秋装 新款 女装   韩版 宽松 镂空 罩衫 两件套 打底针织衫 毛衣 女 外套 ,10-5795,5122,2
5388815,楼兰 瓷砖 仿石材 卫浴 防滑 地板砖 欧式陶瓷 仿古砖 客厅 地砖 600 x300 ,53-859,5123,181
5389551,经典故事 秋装新品   优雅 钉扣 高领 长袖针织衫 J 打底衫 毛衣 YQN 487 ,10-5795,5124,2
5389854,【 Aico 爱儿健 】 11345309 女童 有 帽 开胸 拉链外套 A3 ,33-1347,5125,84
5390034,特价   秒杀 ！ 欧式 地中海 风格 艺术台盆 洗面盆 洗脸盆 台上盆 - 红白 七彩 ,53-6864,5126,178
5390665,LU 生活无限 洗水裤 男 新款 户外 休闲多袋裤 男 旅行 必备 结实 耐磨 正品 男 ,30-5548,5127,74
5393735,lagogo   拉谷谷   秋季 新款正品 纯色 时尚 修身 针织短外套 1 CC 373 H 903 ,10-4371,5128,1
5394990,dorlink 多 灵   欧式 简约 室内 执手门锁   房门锁   卧室 门锁   大气   杰米 ,21-1233,5129,28
5395292,晓 蕾 水晶   一 图 一 物   天然 钛晶手链   金发晶手链   高端 饰品   聚 财 辟邪 ,4-1760,5130,137
5395350,特价 巨 献   凯胜   Kason   6 支 装 羽毛球 包   时尚款   两 色   包邮 ,74-808,5131,254
5396125,ORIGIN 安瑞井   2013年 秋 夏 新款   女装 中长款 套头   羊毛衫   假两件套 ,10-5795,5132,2
5396189,苏槿   2013 秋装 新款短外套   韩版 修身 显 瘦 蕾丝 长袖 小西装外套 女   潮 ,10-4371,5133,1
5396654,美芙乐 草本 平衡 去 印 养护 精华 30 ML   淡斑 疤痕   去 痘印   收 毛孔   抗衰老 ,50-3326,5134,162
5396818,亲 宝 水晶 顶级 宝蓝 青金石手链 女   纯 世 独 款 宝蓝 级   天然水晶 本色 10.2 ,4-1760,5135,137
5400317,卡诺辛蒂 2013 女针织衫 女 开衫外套 空调 衫 防晒 衫 罩衫 夏 薄款 蕾丝 拼接 ,10-5795,5136,2
5400514,嫁接 樱桃苗   早熟 樱桃树苗   南方 品种 紫珍珠 【 蜜糖 樱桃 】 当年 结果 ,52-2998,5137,166
5400645,飘蕾 短款 小 皮衣 女士 PU 皮衣 歪 门襟 长袖夹克 外套 圆领 单衣 2310202036 ,10-4371,5138,1
5400883,索玛   2013 春 夏装 新款 百搭 修身 海军风 条纹 短袖外套 OL 通勤 322A 1589 ,10-4371,5139,1
5401452,浅秋 专柜正品 羊毛衫   春季 新款 女   修身 淑女 圆领 贴 袋 长袖打底衫 ,10-5795,5140,2
5402395,伶俐 柠檬 棉麻 中国风 短外套 30076 原创 设计 民族风 中 长袖 新款 女装 秋 ,10-4371,5141,1
5403095,娘子 写 白领公寓 * 美人吟 . 中式 古典 真 丝绒 拼 蕾丝 高端 礼服 长 旗袍 ,10-3448,5142,0
5403289,嘉彩 秋季 ， 时尚 休闲 ， 纯棉 披肩 针织衫 1010481 ， 原价 668 元 ,10-5795,5143,2
5403454,皇家 匠人   现代 新 中式 实木家具   高端 全实木 间厅柜   隔断柜   5609 # ,54-5632,5144,185
5404857,陶玉梅   红尘 有 爱 　 2012 夏季新款 　 雪纺   短袖 斜襟 旗袍   D21 Q 354 ,10-3448,5145,0
5405481,【 中医 世家 】   EGF 保湿精华乳液   控油 补水 提亮 肤色 美白 嫩肤 化妆品 ,50-4655,5146,163
5407342,软膜 天花   客厅吊顶 材料   蓝天 白云   集成吊顶 广告灯箱 图案 天花吊顶 ,31-3773,5147,80
5408344,纽约 纽约 婚纱摄影   海南 | 三亚 婚纱摄影 工作室 团购   蜜月 婚纱照 拍摄 ,20-6179,5148,27
5410284,韵 谜   2013 秋装 新款   配 胸花 经典格子裙 【 两件套 】   OL 职业装 ,10-4371,5149,1
5411819,ANG 骏 力 锁业 不锈钢 防盗门锁   外装门锁   铁门锁 E808 双 柱   双 原子 ,21-1233,5150,28
5411914,爱丽思 IRIS   家用 不锈钢 四层鞋架   简易鞋架 / 置物架   SIH - 509   包邮 ,6-7309,5151,198
5412109,Midea / 美的   DS101 + QL 300B 烟灶 套餐 中式油烟机 燃气灶 套装 烟灶 组合 ,23-6058,5152,46
5412339,【 新品 首 降 七 折 】 MANGO 2013 | 镂空针织衫 | 13080182   （ 原价 399 ） ,10-5795,5153,2
5413213,艾夫斯   2013 秋装   毛针织衫   女   假两件   修身针织衫   韩版 ,10-5795,5154,2
5414209,【 2 折 清仓 不 包邮 】 正品 李宁   女子 羽绒服   1FMA222-1 ,36-2558,5155,122
5416203,99 元   笛莎 2012 新款正品 18 寸 公主 韩版 时尚 娃娃 ANS 1820219 系列 ,65-2860,5156,212
5416730,NICE CLAUP 秋季 新款 女装 时尚 休闲 V领 蝙蝠 袖 镂空 针织开衫 148830070 ,10-5795,5157,2
5417494,菲丽丝 新款 女士 大框墨镜 蛤蟆镜   时尚潮流 太阳镜 偏光眼镜 2322 ,25-6840,5158,55
5417577,ANG 专利 C 级   超 B 级 防盗门锁芯 特供 双面 无 弹簧 蛇形 防拨 槽 防 锡纸 开启 ,21-1233,5159,28
5420049,SIEMENS / 西门子 LC 55 SK 950 W + ER 55 K950 MP 油烟机 烟灶 套餐 / 大 吸力 联动 ,23-6058,5160,46
5421806,一生一石 正品   天然水晶 孔雀 萤石手链   时尚 女士 配饰   情人节礼品 ,4-1760,5161,137
5423766,缘 于 真情 改良 靓丽   花边 有 里衬   敬酒服 短款 红色 金边 旗袍   6016 ,10-3448,5162,0
5424944,中宇 卫浴   短 双杆   浴室挂件   迪雅 系列   毛巾杆   JY 21710 （ 55 cm ） ,53-6047,5163,177
5427460,阿依莲   2013 正品 秋装   韩版 女 高领 围脖 三 穿 式 长款风衣   03611 ,10-4371,5164,1
5428405,艾艾屋 童装   秋冬新款   女童 时尚 翻领外套 KBAD 36   吊牌 价 249 ,33-1347,5165,84
5428660,包邮   SMSS 欧美女装 秋装 新款 长袖 修身拉链 收腰 裙摆上衣 外套 ,10-4371,5166,1
5429302,【 清仓 】 奈奈爱霓 2013 春 款 新款 版 女装 修身 圆点 针织衫 打底衫 女 5572 ,10-5795,5167,2
5429342,柏氏   化妆品   正品 PAT'S 水库 精粹 凝霜 （ 特润 型 ） 50 g 特价 专柜 促销 ,50-4655,5168,163
5430404,CARA 喀 啦 女装   蓝 紫 两 色 前襟 蝴蝶结 针织 短袖 K92 PKV 819 ,10-5795,5169,2
5430565,新年 促销   烟机灶具 套餐   苏州 樱花 科技 P - B 309 + PG 436   厂家直销 ,23-6058,5170,46
5431397,摩托车头盔 半 盔 电动车 男女 头盔 盔 安全帽 半 盔   坦克 头盔   T 523 ,58-7406,5171,196
5432094,思妍丽   美白 莹亮 香 薰 精华 15 ML 客 装 保湿 面部精华液 祛斑 淡斑 原液 ,50-3326,5172,162
5433492,ANG 日式 执手锁 卧室 门锁 304 不锈钢防盗门 房门锁 室内 逃生 锁芯 双 舌 ,21-1233,5173,28
5434491,CAGLIARI 卡利亚里 专柜正品   鸭蛋 青色 羊毛 简单款 V领 短 开衫   毛衫 ,10-5795,5174,2
5434509,纳 澜 彩 银   金风玉露 纯银手链   镀 18k 彩金   女款 韩国 时尚 银饰 包邮 s96 ,4-1760,5175,137
5437307,简 淑 2013 秋装新品   高品质 波普 气质 职业 休闲 修身小西装 有 特大码 ,10-4371,5176,1
5437580,IA 蓝染   2013 秋 新款时尚 百搭 经典 修身 洗 水 牛仔夹克 女式 大码 外套 薄 ,10-4371,5177,1
5439364,宝岛 眼镜   保圣 偏光太阳镜 男士 墨镜 驾驶 司机镜 骑行 运动镜 S 31014 ,25-6840,5178,55
5439517,觉 美 家纺   床上用品 保暖被子 被芯   七 孔 纤维 棉被 冬 被单 双人被   特价 ,78-141,5179,268
5440211,Theme 掂 牌   2013 新款     2013 春季女装 上 新 OL 通勤   修身 简约 长裤   8 ,10-6129,5180,3
5440250,永恒 头盔   摩托车头盔   全盔   YH - 927 - R2   专业 跑 盔   黑白 猎豹 ,58-7406,5181,196
5441340,力扬 150 - 300 KG 载重 全 钢材 可折叠手推车 平板车 货仓车 行李车 运载车 ,21-2240,5182,30
5441596,YS 4426   美国 艾利 原装 纸材   高级 A4 电脑 不干胶 打印标签纸   100 张 / 包 ,34-6887,5183,90
5443877,明朗 QW 818 A ( 5 )   多功能 养生壶 \ 花茶壶 \ 高 硼 硅 耐温 玻璃   1.8 L   特价 ,61-6537,5184,202
5445245,欧琳 A 709 L + XFL 烟灶 套装   油烟机   燃气灶 套装 ,23-6058,5185,46
5445808,亲 宝 水晶   正品包邮 巴西 天然 极品 白水晶手链 18 MM   【 送 MA 鉴定证书 】 ,4-1760,5186,137
5446364,香港 飞鹿   加长型 清洁刀   地板铲刀   瓷砖 云石 墙纸 玻璃刮 污 刀   RT - 732 ,21-4107,5187,34
5449560,雪歌 2013 新款 女装 春秋装 专柜正品 百搭 深蓝色 短外套 XG 72001 A 125 ,10-4371,5188,1
5449604,新 老 凯越 英 朗 标致 307408 福克斯 悦动 朗逸 近光灯 远光灯 灯泡 飞利浦 H7 ,84-6094,5189,297
5449746,泰山 聚贤阁   风水 开光 精品 小叶紫檀佛珠 男女 手链   辟邪 护身 ,4-1760,5190,137
5450168,尚 奢   抗 敏 祛红 精华素 15 ml   抗 敏 修复   去 红血丝     正品 ,50-3326,5191,162
5452019,舒朗   2013 夏季新款 镂空 针织开衫   办公室 空调 衫 薄款 防晒衣 女   12 N01 ,10-5795,5192,2
5452784,永 宜   3D 立体   树脂 艺术砖   037   客厅 电视   背景墙 瓷砖   文化石 仿古砖 ,53-859,5193,181
5453027,秀 观 唐 花开 夜色 改良 时尚 旗袍裙   夏装 2013 新款 复古 旗袍裙 / G 611313 ,10-3448,5194,0
5453471,【 如意 风 】 修身 时尚 礼服 西式 牛仔布   碎花 休闲   印花   淑女 旗袍 2120 ,10-3448,5195,0
5454255,暴龙 太阳镜   男 2013 新款   智 炫 铝 镁 系列   型号 BL 2281 ,25-6840,5196,55
5455427,秀 观 唐 乡恋 时尚 改良旗袍 / 2013 夏季 民族风 女装   复古连衣裙 G 13361 ,10-3448,5197,0
5456363,【 荣萍 】 2013 夏季 新 复古旗袍   改良 日常   短袖 蕾丝 修身 旗袍裙 连衣裙 ,10-3448,5198,0
5456491,芳草 芬 飞   新款 新娘 结婚礼服 复古 改良 时尚 短款 红色 敬酒服 旗袍裙 ,10-3448,5199,0
5457650,停车场 控制器 控制 主板   车场 系统 控制板   脱机 收费 停车 管理 系统 ,53-3730,5200,171
5458446,云南白药 千草堂   特级 精品 百合   百合干   中药材   150 g ,76-3376,5201,262
5458989,Theme 掂 牌   专柜正品   女装   一 粒 扣 韩版 修身小西装 外套 断码特价   1 ,10-4371,5202,1
5461115,固力   插 芯 房门锁   X 系列 欧式 镍 拉丝 插 芯 房门 X 0105 - A3   面板锁 ,21-1233,5203,28
5463020,秀 观 唐 咖啡 小资 中袖 旗袍   改良 时尚 蕾丝 日常 短款 旗袍裙 复古 G 95116 ,10-3448,5204,0
5465403,欧普照明     环形灯管 22 W / 28 W / 38 W / 40 W   环管   环形灯管   白光 | 黄光 ,53-7402,5205,179
5465548,物色 银饰   925纯银   砗磲 贝珠手链   镶石 古典   淑女   手链 ,4-1760,5206,137
5466986,斯浓 2013 秋装 新款   蕾丝 拼接   V 翻领   贴 袋 设计   外套   SN 131 - W018 ,10-4371,5207,1
5468125,MANGO 2013 春夏 新款 短款开衫 83212656 ,10-5795,5208,2
5469195,永恒 颜色 品牌 女装毛衣 2012 新款 冬装 修身 针织上衣 套装 毛衫   E 48317 ,10-5795,5209,2
5469799,宜栖   哺乳文胸   孕妇内衣   三 排扣 聚拢 防 下垂 可 拆卸 喂奶 胸罩   820011 ,16-2399,5210,15
5471632,乐依尔 新款 旗袍 改良 时尚   夏   复古 个性 2013 新款 旗袍 夏装 时尚 旗袍裙 ,10-3448,5211,0
5472270,饰 无 忌惮   999 纯银手镯   韩版   时尚   潮 女   千足银 狐狸 手镯   礼物   刻字 ,4-4578,5212,138
5477053,Robam / 老板   3008 N + 6 G21 N 中式 抽 吸油烟机 燃气灶 套餐 烟灶 套装 包 邮 ,23-6058,5213,46
5477531,好 梦 来 家纺   1.5 米 / 1.8 米   夏 凉席 子 件套   空调凉席   贡 藤凉席 三 件套 ,78-7266,5214,274
5477886,芳草 芬 飞   新款 新娘 结婚礼服 复古 改良 时尚 长款 红色 敬酒服 旗袍裙 ,10-3448,5215,0
5479462,圣卡萝 正品   2013 新款 夏装 韩版 圆领 荷叶边 烫钻 透明 修身 显 瘦 短外套 ,10-4371,5216,1
